Opening: C:\Users\mag11\Desktop\bundles_packages\3.pkg
Chunk Name: aid_pip_pinata_helper_istrapped_bygate3
Chunk Name: aid_pip_pinata_mateminigame_runninganimal
Chunk Name: aid_pip_pinata_helper_outofwork_waterer
Chunk Name: aid_pip_pinata_alert_storkoshomeremoved
Chunk Name: aid_pip_pinata_alert_doctoranimalkilled
Chunk Name: aid_pip_pinata_startgame_wateringcan
Chunk Name: aid_action_pinata_abilities_avatarvegetable
Chunk Name: aid_pip_pinata_startgame_avatarinfoprompt
Chunk Name: aid_cutscene_pinata_wateringcanloop
Chunk Name: aid_cutscene_pinata_wateringcanloop
Chunk Name: aid_cutscene_pinata_wateringcanloop
Chunk Name: aid_pip_pinata_helper_cantreachwork_miner
Chunk Name: aid_pip_pinata_misc_plantonexcludedsurface
Chunk Name: aid_objparams_pinata_avatar_vegetable
Chunk Name: aid_pip_pinata_startgame_smashhouseblock
Chunk Name: aid_callout_pinata_avatar_fence_wire_default
Chunk Name: aid_action_pinata_interface_avatarvegetable
Chunk Name: aid_pip_pinata_mateminigame_gamecompleted
Chunk Name: aid_callout_pinata_avatar_fertiliser_red_default
Chunk Name: aid_pip_pinata_alert_gardenfullcantmate
Chunk Name: aid_pip_pinata_alert_doctorgiveuponpatient
Chunk Name: aid_pip_pinata_alert_tinker_outtinkering
Chunk Name: aid_pip_pinata_challenges_factory_reminder
Chunk Name: aid_pip_pinata_helper_groundskeepernight
Chunk Name: aid_pip_pinata_alert_kickedoutofpostoffice
Chunk Name: aid_pip_pinata_alert_doctorreachpatient
Chunk Name: aid_misc_pinata_speechphrase_doctor_hit1
Chunk Name: aid_misc_pinata_speechphrase_doctor_hit2
Chunk Name: aid_misc_pinata_speechphrase_doctor_hit3
Chunk Name: aid_script_pinata_game_garden_blank
Chunk Name: aid_pip_pinata_alert_warningwateringcan
Chunk Name: aid_pip_pinata_misc_competitionsunlocked
Chunk Name: aid_pip_pinata_helper_outofwork_harvester
Chunk Name: aid_fxparticle_pinata_misc_fertiliserred
Chunk Name: aid_pip_pinata_startgame_packetreminder
Chunk Name: aid_pip_pinata_challenges_dedos_completed
Chunk Name: aid_pip_pinata_award_animal_dragonresident
Chunk Name: aid_pip_pinata_animalill_cannotexit
Chunk Name: aid_pip_pinata_alert_returnwateringcan
Chunk Name: aid_pip_pinata_startgame_mouse_move
Chunk Name: aid_pip_pinata_startgame_mouse_look
Chunk Name: aid_pip_pinata_startgame_experiencebar
Chunk Name: aid_pip_pinata_startgame_wateringcaninfo
Chunk Name: aid_pip_pinata_challenges_factory_failed
Chunk Name: aid_pip_pinata_startgame_toolmenureminder
Chunk Name: aid_script_pinata_game_garden_load
Chunk Name: aid_pip_pinata_mateminigame_gamefailed
Chunk Name: aid_pip_pinata_startgame_happymeter
Chunk Name: aid_pip_pinata_alert_doctordirectadvice
Chunk Name: aid_pip_pinata_animalill_hypochondriac
Chunk Name: aid_callout_pinata_avatar_vegetable_common
Chunk Name: aid_pip_pinata_startgame_spadereminder
Chunk Name: aid_pip_pinata_misc_loggedinnoprofile
Chunk Name: aid_pip_pinata_mateminigame_movingloathers
Chunk Name: aid_pip_pinata_helper_istrapped_waterer
Chunk Name: aid_pip_pinata_misc_plantattackedbypest
Chunk Name: aid_pip_pinata_misc_plantattackedbyruffian
Chunk Name: aid_pip_pinata_alert_tinker_giveuponavatar
Chunk Name: aid_pip_pinata_award_shop_unlock_builder
Chunk Name: aid_pip_pinata_alert_tinker_givequote
Chunk Name: aid_pip_pinata_misc_emergencyreload
Chunk Name: aid_pip_pinata_helper_istrapped_harvester
Chunk Name: aid_pip_pinata_startgame_directreminder
Chunk Name: aid_pip_pinata_alert_tinker_directadvice
Chunk Name: aid_pip_pinata_startgame_wormappear
Chunk Name: aid_pip_pinata_alert_confiscatewateringcan
Chunk Name: aid_pip_pinata_startgame_newwormhouse
Chunk Name: aid_animtable_pinata_avatar_vegetable
Chunk Name: aid_fxemitter_pinata_misc_fertiliserred
Chunk Name: aid_pip_pinata_award_animal_resident
Chunk Name: aid_pip_pinata_helper_cantreachwork_weeder
Chunk Name: aid_pip_pinata_alert_tinker_caravanopen
Chunk Name: aid_pip_pinata_alert_raccoonreturned
Chunk Name: aid_pip_pinata_misc_experiencepoints
Chunk Name: aid_pip_pinata_misc_spacerunningout
Chunk Name: aid_pip_pinata_startgame_mouse_select
CaffCount: 1
Caff 0
Size(bytes): 66343
Offset(h): 2048
.DATA chunk count: 90
.GPU chunk count: 6
0 offset(h): 120
0 size(bytes) - Compressed: 2298 -> Uncompressed: 6720
1 offset(h): 4466
1 size(bytes) - Compressed: 622 -> Uncompressed: 1508
2 size(bytes) - Compressed: 9340 -> Uncompressed: 61100
3 size(bytes) - Compressed: 53963 -> Uncompressed: 249856
Caff 0
Size(bytes): 66343
Offset(h): 2048
.DATA chunk count: 90
.GPU chunk count: 6
0 offset(h): 120
0 size(bytes) - Compressed: 2298 -> Uncompressed: 6720
1 offset(h): 4466
1 size(bytes) - Compressed: 622 -> Uncompressed: 1508
2 size(bytes) - Compressed: 9340 -> Uncompressed: 61100
3 size(bytes) - Compressed: 53963 -> Uncompressed: 249856
Opening: C:\Users\mag11\Desktop\bundles_packages\6.pkg
Chunk Name: pool
Chunk Name: aid_misc_pinata_speechphrase_doctor_watered1
Chunk Name: aid_misc_pinata_speechphrase_doctor_watered2
Chunk Name: aid_misc_pinata_speechphrase_doctor_watered3
Chunk Name: aid_pip_pinata_award_upgrades_tageditor
Chunk Name: aid_model_pinata_avatar_seed_birdofparadiseplant_default
Chunk Name: aid_texture_madeup
Chunk Name: aid_texture_madeup(1)
Chunk Name: aid_texture_madeup
Chunk Name: aid_texture_madeup(1)
Chunk Name: aid_texture_madeup(2)
Chunk Name: aid_pip_pinata_helper_istrapped_builder
Chunk Name: aid_pip_pinata_helper_istrapped_bygate1
Chunk Name: aid_pip_pinata_helper_istrapped_bygate2
Chunk Name: aid_pip_pinata_helper_istrapped_bygate3
Chunk Name: aid_pip_pinata_mateminigame_runninganimal
Chunk Name: aid_pip_pinata_helper_outofwork_waterer
Chunk Name: aid_pip_pinata_alert_storkoshomeremoved
Chunk Name: aid_pip_pinata_alert_doctoranimalkilled
Chunk Name: aid_pip_pinata_startgame_wateringcan
Chunk Name: aid_action_pinata_abilities_avatarvegetable
Chunk Name: aid_pip_pinata_startgame_avatarinfoprompt
Chunk Name: aid_cutscene_pinata_wateringcanloop
Chunk Name: aid_cutscene_pinata_wateringcanloop
Chunk Name: aid_cutscene_pinata_wateringcanloop
Chunk Name: aid_pip_pinata_helper_cantreachwork_miner
Chunk Name: aid_pip_pinata_misc_plantonexcludedsurface
Chunk Name: aid_objparams_pinata_avatar_vegetable
Chunk Name: aid_pip_pinata_startgame_smashhouseblock
Chunk Name: aid_callout_pinata_avatar_fence_wire_default
Chunk Name: aid_action_pinata_interface_avatarvegetable
Chunk Name: aid_pip_pinata_mateminigame_gamecompleted
Chunk Name: aid_callout_pinata_avatar_fertiliser_red_default
Chunk Name: aid_pip_pinata_alert_gardenfullcantmate
Chunk Name: aid_pip_pinata_alert_doctorgiveuponpatient
Chunk Name: aid_pip_pinata_alert_tinker_outtinkering
Chunk Name: aid_pip_pinata_challenges_factory_reminder
Chunk Name: aid_pip_pinata_helper_groundskeepernight
Chunk Name: aid_pip_pinata_alert_kickedoutofpostoffice
Chunk Name: aid_pip_pinata_alert_doctorreachpatient
Chunk Name: aid_misc_pinata_speechphrase_doctor_hit1
Chunk Name: aid_misc_pinata_speechphrase_doctor_hit2
Chunk Name: aid_misc_pinata_speechphrase_doctor_hit3
Chunk Name: aid_script_pinata_game_garden_blank
Chunk Name: aid_pip_pinata_alert_warningwateringcan
Chunk Name: aid_pip_pinata_misc_competitionsunlocked
Chunk Name: aid_pip_pinata_helper_outofwork_harvester
Chunk Name: aid_fxparticle_pinata_misc_fertiliserred
Chunk Name: aid_pip_pinata_startgame_packetreminder
Chunk Name: aid_pip_pinata_challenges_dedos_completed
Chunk Name: aid_pip_pinata_award_animal_dragonresident
Chunk Name: aid_pip_pinata_animalill_cannotexit
Chunk Name: aid_pip_pinata_alert_returnwateringcan
Chunk Name: aid_pip_pinata_startgame_mouse_move
Chunk Name: aid_pip_pinata_startgame_mouse_look
Chunk Name: aid_pip_pinata_startgame_experiencebar
Chunk Name: aid_pip_pinata_startgame_wateringcaninfo
Chunk Name: aid_pip_pinata_challenges_factory_failed
Chunk Name: aid_pip_pinata_startgame_toolmenureminder
Chunk Name: aid_script_pinata_game_garden_load
Chunk Name: aid_pip_pinata_mateminigame_gamefailed
Chunk Name: aid_pip_pinata_startgame_happymeter
Chunk Name: aid_pip_pinata_alert_doctordirectadvice
Chunk Name: aid_pip_pinata_animalill_hypochondriac
Chunk Name: aid_callout_pinata_avatar_vegetable_common
Chunk Name: aid_pip_pinata_startgame_spadereminder
Chunk Name: aid_pip_pinata_misc_loggedinnoprofile
Chunk Name: aid_pip_pinata_mateminigame_movingloathers
Chunk Name: aid_pip_pinata_helper_istrapped_waterer
Chunk Name: aid_pip_pinata_misc_plantattackedbypest
Chunk Name: aid_pip_pinata_misc_plantattackedbyruffian
Chunk Name: aid_pip_pinata_alert_tinker_giveuponavatar
Chunk Name: aid_pip_pinata_award_shop_unlock_builder
Chunk Name: aid_pip_pinata_alert_tinker_givequote
Chunk Name: aid_pip_pinata_misc_emergencyreload
Chunk Name: aid_pip_pinata_helper_istrapped_harvester
Chunk Name: aid_pip_pinata_startgame_directreminder
Chunk Name: aid_pip_pinata_alert_tinker_directadvice
Chunk Name: aid_pip_pinata_startgame_wormappear
Chunk Name: aid_pip_pinata_alert_confiscatewateringcan
Chunk Name: aid_pip_pinata_startgame_newwormhouse
Chunk Name: aid_animtable_pinata_avatar_vegetable
Chunk Name: aid_fxemitter_pinata_misc_fertiliserred
Chunk Name: aid_pip_pinata_award_animal_resident
Chunk Name: aid_pip_pinata_helper_cantreachwork_weeder
Chunk Name: aid_pip_pinata_alert_tinker_caravanopen
Chunk Name: aid_pip_pinata_alert_raccoonreturned
Chunk Name: aid_pip_pinata_misc_experiencepoints
Chunk Name: aid_pip_pinata_misc_spacerunningout
Chunk Name: aid_pip_pinata_startgame_mouse_select
CaffCount: 1
Caff 0
Size(bytes): 66343
Offset(h): 2048
.DATA chunk count: 90
.GPU chunk count: 6
0 offset(h): 120
0 size(bytes) - Compressed: 2298 -> Uncompressed: 6720
1 offset(h): 4466
1 size(bytes) - Compressed: 622 -> Uncompressed: 1508
2 size(bytes) - Compressed: 9340 -> Uncompressed: 61100
3 size(bytes) - Compressed: 53963 -> Uncompressed: 249856
Opening: C:\Users\mag11\Desktop\bundles_packages\3.pkg
Chunk Name: aid_pip_pinata_misc_emergencyquit
Chunk Name: aid_pip_pinata_alert_doctorclinicopen
Chunk Name: aid_pip_pinata_misc_animalhunted
Chunk Name: aid_model_pinata_avatar_projectile_mandrill_default
Chunk Name: aid_texture_madeup
Chunk Name: aid_texture_madeup(1)
Chunk Name: aid_pip_pinata_misc_romancesweet
Chunk Name: aid_pip_pinata_misc_firstlevelup
Chunk Name: aid_pip_pinata_alert_beggarwatered
Chunk Name: aid_pip_pinata_animalill_overcrowded
Chunk Name: aid_pip_pinata_startgame_packetinfo
Chunk Name: aid_pip_pinata_misc_eggdelivered
Chunk Name: aid_pip_pinata_misc_dastardossmashed
Chunk Name: aid_pip_pinata_animalill_trampled
Chunk Name: aid_pip_pinata_promo_accessorydeal1
Chunk Name: aid_pip_pinata_promo_accessorydeal2
Chunk Name: aid_pip_pinata_promo_accessorydeal3
Chunk Name: aid_pip_pinata_promo_accessorydeal4
Chunk Name: aid_pip_pinata_misc_renameinstruction
Chunk Name: aid_pip_pinata_alert_warningspade
Chunk Name: aid_pip_pinata_startgame_twosparrows
Chunk Name: aid_pip_pinata_startgame_newworkshed
Chunk Name: aid_pip_pinata_animalill_badsweet
Chunk Name: aid_pip_pinata_startgame_seedinfo
Chunk Name: aid_pip_pinata_misc_animaleaten
Chunk Name: aid_pip_pinata_misc_egghatched
Chunk Name: aid_pip_pinata_misc_cratenospace
Chunk Name: aid_pip_pinata_startgame_directprompt
Chunk Name: aid_pip_pinata_startgame_menuinfo
Chunk Name: aid_pip_pinata_alert_doctoroncall
Chunk Name: aid_pip_pinata_startgame_clearground
Chunk Name: aid_pip_pinata_empty
Chunk Name: aid_pip_pinata_misc_animaldepressed
Chunk Name: aid_pip_pinata_alert_dragonborn
Chunk Name: aid_pip_pinata_challenges_dedos_reward
Chunk Name: aid_pip_pinata_alert_produceready
Chunk Name: aid_fxrumble_pinata_objectdestroyedsmall
Chunk Name: aid_pip_pinata_helper_givepresent
Chunk Name: aid_pip_pinata_alert_builderhouseready
Chunk Name: aid_pip_pinata_misc_firsttrampled
Chunk Name: aid_pip_pinata_startgame_targetprompt
Chunk Name: aid_pip_pinata_live_newplayer
Chunk Name: aid_action_pinata_interface_avatarshopkeeper
Chunk Name: aid_pip_pinata_helper_outofwork_miner
Chunk Name: aid_pip_pinata_startgame_wormhouse
Chunk Name: aid_pip_pinata_animalill_poisoned
Chunk Name: aid_pip_pinata_alert_wildcardborn
Chunk Name: aid_pip_pinata_startgame_watermeter
Chunk Name: aid_objparams_pinata_avatar_shopkeeper
Chunk Name: aid_pip_pinata_animalill_null
Chunk Name: aid_pip_pinata_misc_newvisitor
Chunk Name: aid_pip_pinata_startgame_clock
Chunk Name: aid_pip_pinata_startgame_money
Chunk Name: aid_pip_pinata_startgame_spade
Chunk Name: aid_pip_pinata_credits_unlocked
Chunk Name: aid_action_pinata_list_actorhelperselected
Chunk Name: aid_pip_pinata_startgame_mateadvice
Chunk Name: aid_pip_pinata_startgame_directprompt2
Chunk Name: aid_pip_pinata_startgame_directprompt3
Chunk Name: aid_pip_pinata_misc_plantoverwatered
Chunk Name: aid_pip_pinata_live_newplayernonhost
Chunk Name: aid_pip_pinata_award_animal_breed
Chunk Name: aid_pip_pinata_startgame_nightone
Chunk Name: aid_pip_pinata_misc_animalill
Chunk Name: aid_pip_pinata_alert_beggarenoughmoney
Chunk Name: aid_pip_pinata_award_animal_visit
Chunk Name: aid_pip_pinata_startgame_journal
Chunk Name: aid_pip_pinata_misc_pestcocoon
Chunk Name: aid_pip_pinata_award_default
Chunk Name: aid_pip_pinata_alert_toolsallowed
Chunk Name: aid_pip_pinata_startgame_firstalert
Chunk Name: aid_pip_pinata_startgame_journalinfo
Chunk Name: aid_pip_pinata_misc_levelup
Chunk Name: aid_pip_pinata_helper_quittrapped
Chunk Name: aid_action_pinata_list_actorpickedup
Chunk Name: aid_pip_pinata_alert_confiscatespade
Chunk Name: aid_pip_pinata_alert_toolsnotallowed
Chunk Name: aid_pip_pinata_animalill_spade
Chunk Name: aid_pip_pinata_alert_cantsendcrate
Chunk Name: aid_pip_pinata_helper_quitunhappy
Chunk Name: aid_pip_pinata_helper_quit
Chunk Name: aid_pip_pinata_startgame_newseed
Chunk Name: aid_pip_pinata_misc_newvisitor2
Chunk Name: aid_pip_pinata_misc_newvisitor3
Chunk Name: aid_pip_pinata_misc_avatarrotated
Chunk Name: aid_pip_pinata_award_animal_master
Chunk Name: aid_pip_pinata_animalill_fighting
Chunk Name: aid_pip_pinata_misc_produceblocked
Chunk Name: aid_pip_pinata_story_unlockedlast
Chunk Name: aid_pip_pinata_award_plant_grow
Chunk Name: aid_pip_pinata_misc_loggedin
Chunk Name: aid_pip_pinata_award_plant_seed
Chunk Name: aid_pip_pinata_misc_plantdriedout
Chunk Name: aid_pip_pinata_helper_istrapped_weeder
Chunk Name: aid_pip_pinata_helper_istrapped_dedos
Chunk Name: aid_pip_pinata_helper_istrapped_miner
Chunk Name: aid_action_pinata_list_actorsell
Chunk Name: aid_pip_pinata_helper_istrapped_tinker
Chunk Name: aid_action_pinata_list_actordirect
Chunk Name: aid_pip_pinata_misc_spacefreedup
Chunk Name: aid_pip_pinata_misc_cocoonhatched
Chunk Name: aid_pip_pinata_helper_istrapped_doctor
Chunk Name: aid_action_pinata_abilities_avatarshopkeeper
Chunk Name: aid_action_pinata_list_actorstores
Chunk Name: aid_pip_pinata_alert_dedostrapped
Chunk Name: aid_pip_pinata_award_biftree_grow
Chunk Name: aid_pip_pinata_animalill_oldage
Chunk Name: aid_action_pinata_list_avatarstores
Chunk Name: aid_pip_pinata_alert_returnspade
Chunk Name: aid_pip_pinata_animalill_trapped
Chunk Name: aid_pip_pinata_helper_outofwork_weeder
Chunk Name: aid_pip_pinata_test
Chunk Name: aid_pip_pinata_misc_animaldied
Chunk Name: aid_pip_pinata_misc_crateadvice
Chunk Name: aid_pip_pinata_misc_matetrouble
Chunk Name: aid_action_pinata_list_actorbuy
Chunk Name: aid_action_pinata_list_actorcrate
Chunk Name: aid_pip_pinata_story_unlocked
Chunk Name: aid_pip_pinata_alert_builderintro
Chunk Name: aid_action_pinata_list_startgamemenu
Chunk Name: aid_pip_pinata_animalill_created
Chunk Name: aid_pip_pinata_misc_plantstunted
Chunk Name: aid_pip_pinata_animalill_unhappy
Chunk Name: aid_pip_pinata_misc_firstmail
Chunk Name: aid_pip_pinata_misc_firstcocoon
Chunk Name: aid_pip_pinata_live_playerleft
CaffCount: 1
Caff 0
Size(bytes): 49953
Offset(h): 2048
.DATA chunk count: 126
.GPU chunk count: 3
0 offset(h): 120
0 size(bytes) - Compressed: 2758 -> Uncompressed: 8732
1 offset(h): 4926
1 size(bytes) - Compressed: 206 -> Uncompressed: 392
2 size(bytes) - Compressed: 3856 -> Uncompressed: 45280
3 size(bytes) - Compressed: 43013 -> Uncompressed: 94208
Opening: C:\Users\mag11\Desktop\bundles_packages\3.pkg
Chunk Name: aid_pip_pinata_misc_emergencyquit
Chunk Name: aid_pip_pinata_alert_doctorclinicopen
Chunk Name: aid_pip_pinata_misc_animalhunted
Chunk Name: aid_model_pinata_avatar_projectile_mandrill_default
Chunk Name: aid_texture_madeup
Chunk Name: aid_texture_madeup(1)
Chunk Name: aid_pip_pinata_misc_romancesweet
Chunk Name: aid_pip_pinata_misc_firstlevelup
Chunk Name: aid_pip_pinata_alert_beggarwatered
Chunk Name: aid_pip_pinata_animalill_overcrowded
Chunk Name: aid_pip_pinata_startgame_packetinfo
Chunk Name: aid_pip_pinata_misc_eggdelivered
Chunk Name: aid_pip_pinata_misc_dastardossmashed
Chunk Name: aid_pip_pinata_animalill_trampled
Chunk Name: aid_pip_pinata_promo_accessorydeal1
Chunk Name: aid_pip_pinata_promo_accessorydeal2
Chunk Name: aid_pip_pinata_promo_accessorydeal3
Chunk Name: aid_pip_pinata_promo_accessorydeal4
Chunk Name: aid_pip_pinata_misc_renameinstruction
Chunk Name: aid_pip_pinata_alert_warningspade
Chunk Name: aid_pip_pinata_startgame_twosparrows
Chunk Name: aid_pip_pinata_startgame_newworkshed
Chunk Name: aid_pip_pinata_animalill_badsweet
Chunk Name: aid_pip_pinata_startgame_seedinfo
Chunk Name: aid_pip_pinata_misc_animaleaten
Chunk Name: aid_pip_pinata_misc_egghatched
Chunk Name: aid_pip_pinata_misc_cratenospace
Chunk Name: aid_pip_pinata_startgame_directprompt
Chunk Name: aid_pip_pinata_startgame_menuinfo
Chunk Name: aid_pip_pinata_alert_doctoroncall
Chunk Name: aid_pip_pinata_startgame_clearground
Chunk Name: aid_pip_pinata_empty
Chunk Name: aid_pip_pinata_misc_animaldepressed
Chunk Name: aid_pip_pinata_alert_dragonborn
Chunk Name: aid_pip_pinata_challenges_dedos_reward
Chunk Name: aid_pip_pinata_alert_produceready
Chunk Name: aid_fxrumble_pinata_objectdestroyedsmall
Chunk Name: aid_pip_pinata_helper_givepresent
Chunk Name: aid_pip_pinata_alert_builderhouseready
Chunk Name: aid_pip_pinata_misc_firsttrampled
Chunk Name: aid_pip_pinata_startgame_targetprompt
Chunk Name: aid_pip_pinata_live_newplayer
Chunk Name: aid_action_pinata_interface_avatarshopkeeper
Chunk Name: aid_pip_pinata_helper_outofwork_miner
Chunk Name: aid_pip_pinata_startgame_wormhouse
Chunk Name: aid_pip_pinata_animalill_poisoned
Chunk Name: aid_pip_pinata_alert_wildcardborn
Chunk Name: aid_pip_pinata_startgame_watermeter
Chunk Name: aid_objparams_pinata_avatar_shopkeeper
Chunk Name: aid_pip_pinata_animalill_null
Chunk Name: aid_pip_pinata_misc_newvisitor
Chunk Name: aid_pip_pinata_startgame_clock
Chunk Name: aid_pip_pinata_startgame_money
Chunk Name: aid_pip_pinata_startgame_spade
Chunk Name: aid_pip_pinata_credits_unlocked
Chunk Name: aid_action_pinata_list_actorhelperselected
Chunk Name: aid_pip_pinata_startgame_mateadvice
Chunk Name: aid_pip_pinata_startgame_directprompt2
Chunk Name: aid_pip_pinata_startgame_directprompt3
Chunk Name: aid_pip_pinata_misc_plantoverwatered
Chunk Name: aid_pip_pinata_live_newplayernonhost
Chunk Name: aid_pip_pinata_award_animal_breed
Chunk Name: aid_pip_pinata_startgame_nightone
Chunk Name: aid_pip_pinata_misc_animalill
Chunk Name: aid_pip_pinata_alert_beggarenoughmoney
Chunk Name: aid_pip_pinata_award_animal_visit
Chunk Name: aid_pip_pinata_startgame_journal
Chunk Name: aid_pip_pinata_misc_pestcocoon
Chunk Name: aid_pip_pinata_award_default
Chunk Name: aid_pip_pinata_alert_toolsallowed
Chunk Name: aid_pip_pinata_startgame_firstalert
Chunk Name: aid_pip_pinata_startgame_journalinfo
Chunk Name: aid_pip_pinata_misc_levelup
Chunk Name: aid_pip_pinata_helper_quittrapped
Chunk Name: aid_action_pinata_list_actorpickedup
Chunk Name: aid_pip_pinata_alert_confiscatespade
Chunk Name: aid_pip_pinata_alert_toolsnotallowed
Chunk Name: aid_pip_pinata_animalill_spade
Chunk Name: aid_pip_pinata_alert_cantsendcrate
Chunk Name: aid_pip_pinata_helper_quitunhappy
Chunk Name: aid_pip_pinata_helper_quit
Chunk Name: aid_pip_pinata_startgame_newseed
Chunk Name: aid_pip_pinata_misc_newvisitor2
Chunk Name: aid_pip_pinata_misc_newvisitor3
Chunk Name: aid_pip_pinata_misc_avatarrotated
Chunk Name: aid_pip_pinata_award_animal_master
Chunk Name: aid_pip_pinata_animalill_fighting
Chunk Name: aid_pip_pinata_misc_produceblocked
Chunk Name: aid_pip_pinata_story_unlockedlast
Chunk Name: aid_pip_pinata_award_plant_grow
Chunk Name: aid_pip_pinata_misc_loggedin
Chunk Name: aid_pip_pinata_award_plant_seed
Chunk Name: aid_pip_pinata_misc_plantdriedout
Chunk Name: aid_pip_pinata_helper_istrapped_weeder
Chunk Name: aid_pip_pinata_helper_istrapped_dedos
Chunk Name: aid_pip_pinata_helper_istrapped_miner
Chunk Name: aid_action_pinata_list_actorsell
Chunk Name: aid_pip_pinata_helper_istrapped_tinker
Chunk Name: aid_action_pinata_list_actordirect
Chunk Name: aid_pip_pinata_misc_spacefreedup
Chunk Name: aid_pip_pinata_misc_cocoonhatched
Chunk Name: aid_pip_pinata_helper_istrapped_doctor
Chunk Name: aid_action_pinata_abilities_avatarshopkeeper
Chunk Name: aid_action_pinata_list_actorstores
Chunk Name: aid_pip_pinata_alert_dedostrapped
Chunk Name: aid_pip_pinata_award_biftree_grow
Chunk Name: aid_pip_pinata_animalill_oldage
Chunk Name: aid_action_pinata_list_avatarstores
Chunk Name: aid_pip_pinata_alert_returnspade
Chunk Name: aid_pip_pinata_animalill_trapped
Chunk Name: aid_pip_pinata_helper_outofwork_weeder
Chunk Name: aid_pip_pinata_test
Chunk Name: aid_pip_pinata_misc_animaldied
Chunk Name: aid_pip_pinata_misc_crateadvice
Chunk Name: aid_pip_pinata_misc_matetrouble
Chunk Name: aid_action_pinata_list_actorbuy
Chunk Name: aid_action_pinata_list_actorcrate
Chunk Name: aid_pip_pinata_story_unlocked
Chunk Name: aid_pip_pinata_alert_builderintro
Chunk Name: aid_action_pinata_list_startgamemenu
Chunk Name: aid_pip_pinata_animalill_created
Chunk Name: aid_pip_pinata_misc_plantstunted
Chunk Name: aid_pip_pinata_animalill_unhappy
Chunk Name: aid_pip_pinata_misc_firstmail
Chunk Name: aid_pip_pinata_misc_firstcocoon
Chunk Name: aid_pip_pinata_live_playerleft
CaffCount: 1
Caff 0
Size(bytes): 49953
Offset(h): 2048
.DATA chunk count: 126
.GPU chunk count: 3
0 offset(h): 120
0 size(bytes) - Compressed: 2758 -> Uncompressed: 8732
1 offset(h): 4926
1 size(bytes) - Compressed: 206 -> Uncompressed: 392
2 size(bytes) - Compressed: 3856 -> Uncompressed: 45280
3 size(bytes) - Compressed: 43013 -> Uncompressed: 94208
Caff 0
Size(bytes): 49953
Offset(h): 2048
.DATA chunk count: 126
.GPU chunk count: 3
0 offset(h): 120
0 size(bytes) - Compressed: 2758 -> Uncompressed: 8732
1 offset(h): 4926
1 size(bytes) - Compressed: 206 -> Uncompressed: 392
2 size(bytes) - Compressed: 3856 -> Uncompressed: 45280
3 size(bytes) - Compressed: 43013 -> Uncompressed: 94208
Opening: C:\Users\mag11\Desktop\bundles_packages\3.pkg
Chunk Name: aid_pip_pinata_misc_emergencyquit
Chunk Name: aid_pip_pinata_alert_doctorclinicopen
Chunk Name: aid_pip_pinata_misc_animalhunted
Chunk Name: aid_model_pinata_avatar_projectile_mandrill_default
Chunk Name: aid_texture_madeup
Chunk Name: aid_texture_madeup(1)
Chunk Name: aid_pip_pinata_misc_romancesweet
Chunk Name: aid_pip_pinata_misc_firstlevelup
Chunk Name: aid_pip_pinata_alert_beggarwatered
Chunk Name: aid_pip_pinata_animalill_overcrowded
Chunk Name: aid_pip_pinata_startgame_packetinfo
Chunk Name: aid_pip_pinata_misc_eggdelivered
Chunk Name: aid_pip_pinata_misc_dastardossmashed
Chunk Name: aid_pip_pinata_animalill_trampled
Chunk Name: aid_pip_pinata_promo_accessorydeal1
Chunk Name: aid_pip_pinata_promo_accessorydeal2
Chunk Name: aid_pip_pinata_promo_accessorydeal3
Chunk Name: aid_pip_pinata_promo_accessorydeal4
Chunk Name: aid_pip_pinata_misc_renameinstruction
Chunk Name: aid_pip_pinata_alert_warningspade
Chunk Name: aid_pip_pinata_startgame_twosparrows
Chunk Name: aid_pip_pinata_startgame_newworkshed
Chunk Name: aid_pip_pinata_animalill_badsweet
Chunk Name: aid_pip_pinata_startgame_seedinfo
Chunk Name: aid_pip_pinata_misc_animaleaten
Chunk Name: aid_pip_pinata_misc_egghatched
Chunk Name: aid_pip_pinata_misc_cratenospace
Chunk Name: aid_pip_pinata_startgame_directprompt
Chunk Name: aid_pip_pinata_startgame_menuinfo
Chunk Name: aid_pip_pinata_alert_doctoroncall
Chunk Name: aid_pip_pinata_startgame_clearground
Chunk Name: aid_pip_pinata_empty
Chunk Name: aid_pip_pinata_misc_animaldepressed
Chunk Name: aid_pip_pinata_alert_dragonborn
Chunk Name: aid_pip_pinata_challenges_dedos_reward
Chunk Name: aid_pip_pinata_alert_produceready
Chunk Name: aid_fxrumble_pinata_objectdestroyedsmall
Chunk Name: aid_pip_pinata_helper_givepresent
Chunk Name: aid_pip_pinata_alert_builderhouseready
Chunk Name: aid_pip_pinata_misc_firsttrampled
Chunk Name: aid_pip_pinata_startgame_targetprompt
Chunk Name: aid_pip_pinata_live_newplayer
Chunk Name: aid_action_pinata_interface_avatarshopkeeper
Chunk Name: aid_pip_pinata_helper_outofwork_miner
Chunk Name: aid_pip_pinata_startgame_wormhouse
Chunk Name: aid_pip_pinata_animalill_poisoned
Chunk Name: aid_pip_pinata_alert_wildcardborn
Chunk Name: aid_pip_pinata_startgame_watermeter
Chunk Name: aid_objparams_pinata_avatar_shopkeeper
Chunk Name: aid_pip_pinata_animalill_null
Chunk Name: aid_pip_pinata_misc_newvisitor
Chunk Name: aid_pip_pinata_startgame_clock
Chunk Name: aid_pip_pinata_startgame_money
